Round,J_value,ARI,NMI,Entropia_Condicional,Acuracia,ER,F_measure_Weighted,F_measure_Classe_B,F_measure_Classe_M,Partition_Coefficient_PC,Modified_PC_MPC,Fuzzy_Jaccard,Fuzzy_Folkes_Mallows,Fuzzy_Rand_Frigui,Fuzzy_Rand_Hullermeier
2.0,0.004192225979692745,0.0024029438603797937,0.005162477750374118,0.9501280857698678,0.6291739894551845,0.37082601054481545,0.4877961612197608,0.7718918918918919,0.009389671361502348,0.0035149384885764497,-0.9929701230228472,0.0,0.0,0.4683531770588381,0.5316530112131488
