Round,J_value,ARI,NMI,Entropia_Condicional,Acuracia,ER,F_measure_Weighted,F_measure_Classe_3,F_measure_Classe_4,F_measure_Classe_5,F_measure_Classe_6,F_measure_Classe_7,F_measure_Classe_8,F_measure_Classe_9,Partition_Coefficient_PC,Modified_PC_MPC,Fuzzy_Jaccard,Fuzzy_Folkes_Mallows,Fuzzy_Rand_Frigui,Fuzzy_Rand_Hullermeier
5.0,999.0994194670935,0.015961958501510734,0.038262156334888005,1.7814728959207777,0.4714169048591262,0.5285830951408739,0.3678583782792942,0.0,0.0,0.31604696673189825,0.6102319864802581,0.0,0.0,0.0,0.9908108013238609,0.9892792682111711,0.15319547484362234,0.27221043243568493,0.6087023656137494,0.6085805725600167
